Batch,Speed,BatchQty,Para1Tgt,Para1,Para2Tgt,Para2,Para3,Para4,Para5,Para6,Para7,Para8,Para9,Para10,Para11,Para12,Para13,Para14,Para15,Para16,Para17,Para18,Para19,Para20,Para21,Para22,Para23
563,0.007155635062611807,0.0035778175313059034,0.005366726296958855,0.0017889087656529517,0.0017889087656529517,0.0017889087656529517,0.005366726296958855,0.01073345259391771,0.0,0.0035778175313059034,0.005366726296958855,0.0035778175313059034,0.008944543828264758,0.0017889087656529517,0.0035778175313059034,0.0,0.0035778175313059034,0.007155635062611807,0.005366726296958855,0.0035778175313059034,0.005366726296958855,0.0,0.008944543828264758,0.008944543828264758,0.008944543828264758,0.0,0.0017889087656529517
564,0.007142857142857143,0.0035714285714285713,0.005357142857142857,0.0017857142857142857,0.0017857142857142857,0.0017857142857142857,0.005357142857142857,0.010714285714285714,0.0,0.0035714285714285713,0.005357142857142857,0.0035714285714285713,0.008928571428571428,0.0017857142857142857,0.0035714285714285713,0.0,0.0035714285714285713,0.007142857142857143,0.005357142857142857,0.0035714285714285713,0.005357142857142857,0.0,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.0,0.0017857142857142857
565,0.0071301247771836,0.0035650623885918,0.0053475935828877,0.0017825311942959,0.0017825311942959,0.0017825311942959,0.0053475935828877,0.0106951871657754,0.0,0.0035650623885918,0.0053475935828877,0.0035650623885918,0.008912655971479501,0.0017825311942959,0.0035650623885918,0.0,0.0035650623885918,0.0071301247771836,0.0053475935828877,0.0035650623885918,0.0053475935828877,0.0,0.008912655971479501,0.008912655971479501,0.008912655971479501,0.0,0.0017825311942959
566,0.0071174377224199285,0.0035587188612099642,0.005338078291814947,0.0017793594306049821,0.0017793594306049821,0.0017793594306049821,0.005338078291814947,0.010676156583629894,0.0,0.0035587188612099642,0.005338078291814947,0.0035587188612099642,0.008896797153024912,0.0017793594306049821,0.0035587188612099642,0.0,0.0035587188612099642,0.0071174377224199285,0.005338078291814947,0.0035587188612099642,0.005338078291814947,0.0,0.008896797153024912,0.008896797153024912,0.008896797153024912,0.0,0.0017793594306049821
567,0.007104795737122558,0.003552397868561279,0.0053285968028419185,0.0017761989342806395,0.0017761989342806395,0.0017761989342806395,0.0053285968028419185,0.010657193605683837,0.0,0.003552397868561279,0.0053285968028419185,0.003552397868561279,0.008880994671403197,0.0017761989342806395,0.003552397868561279,0.0,0.003552397868561279,0.007104795737122558,0.0053285968028419185,0.003552397868561279,0.0053285968028419185,0.0,0.008880994671403197,0.008880994671403197,0.008880994671403197,0.0,0.0017761989342806395
568,0.0070921985815602835,0.0035460992907801418,0.005319148936170213,0.0017730496453900709,0.0017730496453900709,0.0017730496453900709,0.005319148936170213,0.010638297872340425,0.0,0.0035460992907801418,0.005319148936170213,0.0035460992907801418,0.008865248226950355,0.0017730496453900709,0.0035460992907801418,0.0,0.0035460992907801418,0.0070921985815602835,0.005319148936170213,0.0035460992907801418,0.005319148936170213,0.0,0.008865248226950355,0.008865248226950355,0.008865248226950355,0.0,0.0017730496453900709
569,0.007079646017699115,0.0035398230088495575,0.005309734513274336,0.0017699115044247787,0.0017699115044247787,0.0017699115044247787,0.005309734513274336,0.010619469026548672,0.0,0.0035398230088495575,0.005309734513274336,0.0035398230088495575,0.008849557522123894,0.0017699115044247787,0.0035398230088495575,0.0,0.0035398230088495575,0.007079646017699115,0.005309734513274336,0.0035398230088495575,0.005309734513274336,0.0,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.0,0.0035398230088495575
570,0.007067137809187279,0.0035335689045936395,0.00530035335689046,0.0017667844522968198,0.0017667844522968198,0.0017667844522968198,0.00530035335689046,0.01060070671378092,0.0,0.0035335689045936395,0.00530035335689046,0.0035335689045936395,0.0088339222614841,0.0017667844522968198,0.0035335689045936395,0.0,0.0035335689045936395,0.007067137809187279,0.00530035335689046,0.0035335689045936395,0.00530035335689046,0.0,0.0088339222614841,0.0088339222614841,0.0088339222614841,0.0,0.0035335689045936395
571,0.007054673721340388,0.003527336860670194,0.005291005291005291,0.001763668430335097,0.001763668430335097,0.001763668430335097,0.005291005291005291,0.010582010582010581,0.0,0.003527336860670194,0.005291005291005291,0.003527336860670194,0.008818342151675485,0.001763668430335097,0.003527336860670194,0.0,0.003527336860670194,0.007054673721340388,0.005291005291005291,0.003527336860670194,0.005291005291005291,0.0,0.008818342151675485,0.008818342151675485,0.008818342151675485,0.0,0.003527336860670194
572,0.007042253521126761,0.0035211267605633804,0.00528169014084507,0.0017605633802816902,0.0017605633802816902,0.0017605633802816902,0.00528169014084507,0.01056338028169014,0.0,0.0035211267605633804,0.00528169014084507,0.0035211267605633804,0.008802816901408451,0.0017605633802816902,0.0035211267605633804,0.0,0.0035211267605633804,0.007042253521126761,0.00528169014084507,0.0035211267605633804,0.00528169014084507,0.0,0.008802816901408451,0.008802816901408451,0.008802816901408451,0.0,0.0035211267605633804
573,0.007029876977152899,0.0035149384885764497,0.005272407732864675,0.0017574692442882249,0.0017574692442882249,0.0017574692442882249,0.005272407732864675,0.01054481546572935,0.0,0.0035149384885764497,0.005272407732864675,0.0035149384885764497,0.008787346221441126,0.0017574692442882249,0.0035149384885764497,0.0,0.0035149384885764497,0.007029876977152899,0.005272407732864675,0.0035149384885764497,0.005272407732864675,0.0,0.008787346221441126,0.008787346221441126,0.008787346221441126,0.0,0.0035149384885764497
574,0.007017543859649123,0.0035087719298245615,0.005263157894736842,0.0017543859649122807,0.0017543859649122807,0.0017543859649122807,0.005263157894736842,0.010526315789473684,0.0,0.0035087719298245615,0.005263157894736842,0.0035087719298245615,0.008771929824561403,0.0017543859649122807,0.0035087719298245615,0.0,0.0035087719298245615,0.007017543859649123,0.005263157894736842,0.0035087719298245615,0.005263157894736842,0.0,0.008771929824561403,0.008771929824561403,0.008771929824561403,0.0,0.005263157894736842
575,0.0070052539404553416,0.0035026269702276708,0.005253940455341506,0.0017513134851138354,0.0017513134851138354,0.0017513134851138354,0.005253940455341506,0.010507880910683012,0.0,0.0035026269702276708,0.005253940455341506,0.0035026269702276708,0.008756567425569177,0.0017513134851138354,0.0035026269702276708,0.0,0.0035026269702276708,0.0070052539404553416,0.005253940455341506,0.0035026269702276708,0.005253940455341506,0.0,0.008756567425569177,0.008756567425569177,0.008756567425569177,0.0,0.005253940455341506
576,0.006993006993006993,0.0034965034965034965,0.005244755244755245,0.0017482517482517483,0.0017482517482517483,0.0017482517482517483,0.005244755244755245,0.01048951048951049,0.0,0.0034965034965034965,0.005244755244755245,0.0034965034965034965,0.008741258741258742,0.0017482517482517483,0.0034965034965034965,0.0,0.0034965034965034965,0.006993006993006993,0.005244755244755245,0.0034965034965034965,0.005244755244755245,0.0,0.008741258741258742,0.008741258741258742,0.008741258741258742,0.0,0.005244755244755245
577,0.006980802792321117,0.0034904013961605585,0.005235602094240838,0.0017452006980802793,0.0017452006980802793,0.0017452006980802793,0.005235602094240838,0.010471204188481676,0.0,0.0034904013961605585,0.005235602094240838,0.0034904013961605585,0.008726003490401396,0.0017452006980802793,0.0034904013961605585,0.0,0.0034904013961605585,0.006980802792321117,0.005235602094240838,0.0034904013961605585,0.005235602094240838,0.0,0.008726003490401396,0.008726003490401396,0.008726003490401396,0.0,0.005235602094240838
578,0.006968641114982578,0.003484320557491289,0.005226480836236934,0.0017421602787456446,0.0017421602787456446,0.0017421602787456446,0.005226480836236934,0.010452961672473868,0.0,0.003484320557491289,0.005226480836236934,0.003484320557491289,0.008710801393728223,0.0017421602787456446,0.003484320557491289,0.0,0.003484320557491289,0.006968641114982578,0.005226480836236934,0.003484320557491289,0.005226480836236934,0.0,0.008710801393728223,0.008710801393728223,0.008710801393728223,0.0,0.005226480836236934
579,0.006956521739130435,0.0034782608695652175,0.0052173913043478265,0.0017391304347826088,0.0017391304347826088,0.0017391304347826088,0.0052173913043478265,0.010434782608695653,0.0,0.0034782608695652175,0.0052173913043478265,0.0034782608695652175,0.008695652173913044,0.0017391304347826088,0.0034782608695652175,0.0,0.0034782608695652175,0.006956521739130435,0.0052173913043478265,0.0034782608695652175,0.0052173913043478265,0.0,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.0,0.0052173913043478265
580,0.006944444444444444,0.003472222222222222,0.005208333333333333,0.001736111111111111,0.001736111111111111,0.001736111111111111,0.005208333333333333,0.010416666666666666,0.0,0.003472222222222222,0.005208333333333333,0.003472222222222222,0.008680555555555556,0.001736111111111111,0.003472222222222222,0.0,0.003472222222222222,0.006944444444444444,0.005208333333333333,0.003472222222222222,0.005208333333333333,0.0,0.008680555555555556,0.008680555555555556,0.008680555555555556,0.0,0.005208333333333333
581,0.006932409012131715,0.0034662045060658577,0.005199306759098787,0.0017331022530329288,0.0017331022530329288,0.0017331022530329288,0.005199306759098787,0.010398613518197574,0.0,0.0034662045060658577,0.005199306759098787,0.0034662045060658577,0.008665511265164644,0.0017331022530329288,0.0034662045060658577,0.0,0.0034662045060658577,0.006932409012131715,0.005199306759098787,0.0034662045060658577,0.005199306759098787,0.0,0.008665511265164644,0.008665511265164644,0.008665511265164644,0.0,0.005199306759098787
582,0.006920415224913495,0.0034602076124567475,0.005190311418685121,0.0017301038062283738,0.0017301038062283738,0.0017301038062283738,0.005190311418685121,0.010380622837370242,0.0,0.0034602076124567475,0.005190311418685121,0.0034602076124567475,0.00865051903114187,0.0017301038062283738,0.0034602076124567475,0.0,0.0034602076124567475,0.006920415224913495,0.005190311418685121,0.0034602076124567475,0.005190311418685121,0.0,0.00865051903114187,0.00865051903114187,0.00865051903114187,0.0,0.005190311418685121
583,0.0069084628670120895,0.0034542314335060447,0.0051813471502590676,0.0017271157167530224,0.0017271157167530224,0.0017271157167530224,0.0051813471502590676,0.010362694300518135,0.0,0.0034542314335060447,0.0051813471502590676,0.0034542314335060447,0.008635578583765112,0.0017271157167530224,0.0034542314335060447,0.0,0.0034542314335060447,0.0069084628670120895,0.0051813471502590676,0.0034542314335060447,0.0051813471502590676,0.0,0.008635578583765112,0.008635578583765112,0.008635578583765112,0.0,0.0051813471502590676
584,0.006896551724137931,0.0034482758620689655,0.005172413793103448,0.0017241379310344827,0.0017241379310344827,0.0017241379310344827,0.005172413793103448,0.010344827586206896,0.0,0.0034482758620689655,0.005172413793103448,0.0034482758620689655,0.008620689655172414,0.0017241379310344827,0.0034482758620689655,0.0,0.0034482758620689655,0.006896551724137931,0.005172413793103448,0.0034482758620689655,0.005172413793103448,0.0,0.008620689655172414,0.008620689655172414,0.008620689655172414,0.0,0.005172413793103448
585,0.0068846815834767644,0.0034423407917383822,0.0051635111876075735,0.0017211703958691911,0.0017211703958691911,0.0017211703958691911,0.0051635111876075735,0.010327022375215147,0.0,0.0034423407917383822,0.0051635111876075735,0.0034423407917383822,0.008605851979345954,0.0017211703958691911,0.0034423407917383822,0.0,0.0034423407917383822,0.0068846815834767644,0.0051635111876075735,0.0034423407917383822,0.0051635111876075735,0.0,0.008605851979345954,0.008605851979345954,0.008605851979345954,0.0,0.0051635111876075735
586,0.006872852233676976,0.003436426116838488,0.005154639175257732,0.001718213058419244,0.001718213058419244,0.001718213058419244,0.005154639175257732,0.010309278350515464,0.0,0.003436426116838488,0.005154639175257732,0.003436426116838488,0.00859106529209622,0.001718213058419244,0.003436426116838488,0.0,0.003436426116838488,0.006872852233676976,0.005154639175257732,0.003436426116838488,0.005154639175257732,0.0,0.00859106529209622,0.00859106529209622,0.00859106529209622,0.0,0.005154639175257732
587,0.00686106346483705,0.003430531732418525,0.005145797598627788,0.0017152658662092624,0.0017152658662092624,0.0017152658662092624,0.005145797598627788,0.010291595197255575,0.0,0.003430531732418525,0.005145797598627788,0.003430531732418525,0.008576329331046312,0.0017152658662092624,0.003430531732418525,0.0,0.003430531732418525,0.00686106346483705,0.005145797598627788,0.003430531732418525,0.005145797598627788,0.0,0.008576329331046312,0.008576329331046312,0.008576329331046312,0.0,0.005145797598627788
588,0.00684931506849315,0.003424657534246575,0.005136986301369863,0.0017123287671232876,0.0017123287671232876,0.0017123287671232876,0.005136986301369863,0.010273972602739725,0.0,0.003424657534246575,0.005136986301369863,0.003424657534246575,0.008561643835616438,0.0017123287671232876,0.003424657534246575,0.0,0.003424657534246575,0.00684931506849315,0.005136986301369863,0.003424657534246575,0.005136986301369863,0.0,0.008561643835616438,0.008561643835616438,0.008561643835616438,0.0,0.005136986301369863
589,0.006837606837606838,0.003418803418803419,0.005128205128205128,0.0017094017094017094,0.0017094017094017094,0.0017094017094017094,0.005128205128205128,0.010256410256410256,0.0,0.003418803418803419,0.005128205128205128,0.003418803418803419,0.008547008547008548,0.0017094017094017094,0.003418803418803419,0.0,0.003418803418803419,0.006837606837606838,0.005128205128205128,0.003418803418803419,0.005128205128205128,0.0,0.008547008547008548,0.008547008547008548,0.008547008547008548,0.0,0.005128205128205128
590,0.006825938566552901,0.0034129692832764505,0.005119453924914676,0.0017064846416382253,0.0017064846416382253,0.0017064846416382253,0.005119453924914676,0.010238907849829351,0.0,0.0034129692832764505,0.005119453924914676,0.0034129692832764505,0.008532423208191127,0.0017064846416382253,0.0034129692832764505,0.0,0.0034129692832764505,0.006825938566552901,0.005119453924914676,0.0034129692832764505,0.005119453924914676,0.0,0.008532423208191127,0.008532423208191127,0.008532423208191127,0.0,0.005119453924914676
591,0.0068143100511073255,0.0034071550255536627,0.005110732538330494,0.0017035775127768314,0.0017035775127768314,0.0017035775127768314,0.005110732538330494,0.010221465076660987,0.0,0.0034071550255536627,0.005110732538330494,0.0034071550255536627,0.008517887563884156,0.0017035775127768314,0.0034071550255536627,0.0,0.0034071550255536627,0.0068143100511073255,0.005110732538330494,0.0034071550255536627,0.005110732538330494,0.0,0.008517887563884156,0.008517887563884156,0.008517887563884156,0.0,0.005110732538330494
592,0.006802721088435374,0.003401360544217687,0.00510204081632653,0.0017006802721088435,0.0017006802721088435,0.0017006802721088435,0.00510204081632653,0.01020408163265306,0.0,0.003401360544217687,0.00510204081632653,0.003401360544217687,0.008503401360544218,0.0017006802721088435,0.003401360544217687,0.0,0.003401360544217687,0.006802721088435374,0.00510204081632653,0.003401360544217687,0.00510204081632653,0.0,0.008503401360544218,0.008503401360544218,0.008503401360544218,0.0,0.00510204081632653
593,0.006791171477079796,0.003395585738539898,0.0050933786078098476,0.001697792869269949,0.001697792869269949,0.001697792869269949,0.0050933786078098476,0.010186757215619695,0.0,0.003395585738539898,0.0050933786078098476,0.003395585738539898,0.008488964346349746,0.001697792869269949,0.003395585738539898,0.0,0.003395585738539898,0.006791171477079796,0.0050933786078098476,0.003395585738539898,0.0050933786078098476,0.0,0.008488964346349746,0.008488964346349746,0.008488964346349746,0.0,0.0050933786078098476
594,0.006779661016949152,0.003389830508474576,0.005084745762711864,0.001694915254237288,0.001694915254237288,0.001694915254237288,0.005084745762711864,0.010169491525423728,0.0,0.003389830508474576,0.005084745762711864,0.003389830508474576,0.00847457627118644,0.001694915254237288,0.003389830508474576,0.0,0.003389830508474576,0.006779661016949152,0.005084745762711864,0.003389830508474576,0.005084745762711864,0.0,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.0,0.005084745762711864
595,0.008460236886632826,0.00338409475465313,0.005076142131979695,0.001692047377326565,0.001692047377326565,0.001692047377326565,0.005076142131979695,0.01015228426395939,0.0,0.00338409475465313,0.005076142131979695,0.00338409475465313,0.008460236886632826,0.001692047377326565,0.00338409475465313,0.0,0.00338409475465313,0.00676818950930626,0.005076142131979695,0.00338409475465313,0.005076142131979695,0.0,0.008460236886632826,0.008460236886632826,0.008460236886632826,0.0,0.005076142131979695
596,0.008445945945945946,0.0033783783783783786,0.005067567567567568,0.0016891891891891893,0.0016891891891891893,0.0016891891891891893,0.005067567567567568,0.010135135135135136,0.0,0.0033783783783783786,0.005067567567567568,0.0033783783783783786,0.008445945945945946,0.0016891891891891893,0.0033783783783783786,0.0,0.0033783783783783786,0.006756756756756757,0.005067567567567568,0.0033783783783783786,0.005067567567567568,0.0,0.008445945945945946,0.008445945945945946,0.008445945945945946,0.0,0.005067567567567568
597,0.008431703204047217,0.003372681281618887,0.00505902192242833,0.0016863406408094434,0.0016863406408094434,0.0016863406408094434,0.00505902192242833,0.01011804384485666,0.0,0.003372681281618887,0.00505902192242833,0.003372681281618887,0.008431703204047217,0.0016863406408094434,0.003372681281618887,0.0,0.003372681281618887,0.006745362563237774,0.00505902192242833,0.003372681281618887,0.00505902192242833,0.0,0.008431703204047217,0.008431703204047217,0.008431703204047217,0.0,0.00505902192242833
598,0.008417508417508417,0.003367003367003367,0.005050505050505051,0.0016835016835016834,0.0016835016835016834,0.0016835016835016834,0.005050505050505051,0.010101010101010102,0.0,0.003367003367003367,0.005050505050505051,0.003367003367003367,0.008417508417508417,0.0016835016835016834,0.003367003367003367,0.0,0.003367003367003367,0.006734006734006734,0.005050505050505051,0.003367003367003367,0.005050505050505051,0.0,0.008417508417508417,0.008417508417508417,0.008417508417508417,0.0,0.005050505050505051
599,0.008403361344537815,0.0033613445378151263,0.005042016806722689,0.0016806722689075631,0.0016806722689075631,0.0016806722689075631,0.005042016806722689,0.010084033613445379,0.0,0.0033613445378151263,0.005042016806722689,0.0033613445378151263,0.008403361344537815,0.0016806722689075631,0.0033613445378151263,0.0,0.0033613445378151263,0.0067226890756302525,0.005042016806722689,0.0033613445378151263,0.005042016806722689,0.0,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.0,0.005042016806722689
600,0.008389261744966443,0.003355704697986577,0.0050335570469798654,0.0016778523489932886,0.0016778523489932886,0.0016778523489932886,0.0050335570469798654,0.010067114093959731,0.0,0.003355704697986577,0.0050335570469798654,0.003355704697986577,0.008389261744966443,0.0016778523489932886,0.003355704697986577,0.0,0.003355704697986577,0.006711409395973154,0.0050335570469798654,0.003355704697986577,0.0050335570469798654,0.0,0.008389261744966443,0.008389261744966443,0.008389261744966443,0.0,0.0050335570469798654
601,0.008375209380234505,0.0033500837520938024,0.005025125628140704,0.0016750418760469012,0.0016750418760469012,0.0016750418760469012,0.005025125628140704,0.010050251256281407,0.0,0.0033500837520938024,0.005025125628140704,0.0033500837520938024,0.008375209380234505,0.0016750418760469012,0.0033500837520938024,0.0,0.0033500837520938024,0.006700167504187605,0.005025125628140704,0.0033500837520938024,0.005025125628140704,0.0,0.008375209380234505,0.008375209380234505,0.008375209380234505,0.0,0.005025125628140704
602,0.008361204013377926,0.0033444816053511705,0.005016722408026756,0.0016722408026755853,0.0016722408026755853,0.0016722408026755853,0.005016722408026756,0.010033444816053512,0.0,0.0033444816053511705,0.005016722408026756,0.0033444816053511705,0.008361204013377926,0.0016722408026755853,0.0033444816053511705,0.0,0.0033444816053511705,0.006688963210702341,0.005016722408026756,0.0033444816053511705,0.005016722408026756,0.0,0.008361204013377926,0.008361204013377926,0.008361204013377926,0.0,0.005016722408026756
603,0.008347245409015025,0.00333889816360601,0.005008347245409015,0.001669449081803005,0.001669449081803005,0.001669449081803005,0.005008347245409015,0.01001669449081803,0.0,0.00333889816360601,0.005008347245409015,0.00333889816360601,0.008347245409015025,0.001669449081803005,0.00333889816360601,0.0,0.00333889816360601,0.00667779632721202,0.005008347245409015,0.00333889816360601,0.005008347245409015,0.0,0.008347245409015025,0.008347245409015025,0.008347245409015025,0.0,0.005008347245409015
604,0.008333333333333333,0.0033333333333333335,0.005,0.0016666666666666668,0.0016666666666666668,0.0016666666666666668,0.005,0.01,0.0,0.0033333333333333335,0.005,0.0033333333333333335,0.008333333333333333,0.0016666666666666668,0.0033333333333333335,0.0,0.0033333333333333335,0.006666666666666667,0.005,0.0033333333333333335,0.005,0.0,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.0,0.005
605,0.008319467554076539,0.0033277870216306157,0.004991680532445923,0.0016638935108153079,0.0016638935108153079,0.0016638935108153079,0.004991680532445923,0.009983361064891847,0.0,0.0033277870216306157,0.004991680532445923,0.0033277870216306157,0.008319467554076539,0.0016638935108153079,0.0033277870216306157,0.0,0.0033277870216306157,0.0066555740432612314,0.004991680532445923,0.0033277870216306157,0.004991680532445923,0.0,0.008319467554076539,0.008319467554076539,0.008319467554076539,0.0,0.004991680532445923
606,0.008305647840531562,0.0033222591362126247,0.0049833887043189366,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0049833887043189366,0.009966777408637873,0.0,0.0033222591362126247,0.0049833887043189366,0.0033222591362126247,0.008305647840531562,0.0016611295681063123,0.0033222591362126247,0.0,0.0033222591362126247,0.006644518272425249,0.0049833887043189366,0.0033222591362126247,0.0049833887043189366,0.0,0.008305647840531562,0.008305647840531562,0.008305647840531562,0.0,0.0049833887043189366
607,0.008291873963515755,0.003316749585406302,0.004975124378109453,0.001658374792703151,0.001658374792703151,0.001658374792703151,0.004975124378109453,0.009950248756218905,0.0,0.003316749585406302,0.004975124378109453,0.003316749585406302,0.008291873963515755,0.001658374792703151,0.003316749585406302,0.0,0.003316749585406302,0.006633499170812604,0.004975124378109453,0.003316749585406302,0.004975124378109453,0.0,0.008291873963515755,0.008291873963515755,0.008291873963515755,0.0,0.004975124378109453
608,0.008278145695364239,0.0033112582781456954,0.004966887417218543,0.0016556291390728477,0.0016556291390728477,0.0016556291390728477,0.004966887417218543,0.009933774834437087,0.0,0.0033112582781456954,0.004966887417218543,0.0033112582781456954,0.008278145695364239,0.0016556291390728477,0.0033112582781456954,0.0,0.0033112582781456954,0.006622516556291391,0.004966887417218543,0.0033112582781456954,0.004966887417218543,0.0,0.008278145695364239,0.008278145695364239,0.008278145695364239,0.0,0.004966887417218543
609,0.008264462809917356,0.003305785123966942,0.0049586776859504135,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.0049586776859504135,0.009917355371900827,0.0,0.003305785123966942,0.0049586776859504135,0.003305785123966942,0.008264462809917356,0.001652892561983471,0.003305785123966942,0.0,0.003305785123966942,0.006611570247933884,0.0049586776859504135,0.003305785123966942,0.0049586776859504135,0.0,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.0,0.0049586776859504135
610,0.00825082508250825,0.0033003300330033004,0.0049504950495049506,0.0016501650165016502,0.0016501650165016502,0.0016501650165016502,0.0049504950495049506,0.009900990099009901,0.0,0.0033003300330033004,0.0049504950495049506,0.0033003300330033004,0.00825082508250825,0.0016501650165016502,0.0033003300330033004,0.0,0.0033003300330033004,0.006600660066006601,0.0049504950495049506,0.0033003300330033004,0.0049504950495049506,0.0,0.00825082508250825,0.00825082508250825,0.00825082508250825,0.0,0.0049504950495049506
611,0.008237232289950576,0.0032948929159802307,0.004942339373970346,0.0016474464579901153,0.0016474464579901153,0.0016474464579901153,0.004942339373970346,0.009884678747940691,0.0,0.0032948929159802307,0.004942339373970346,0.0032948929159802307,0.008237232289950576,0.0016474464579901153,0.0032948929159802307,0.0,0.0032948929159802307,0.006589785831960461,0.004942339373970346,0.0032948929159802307,0.004942339373970346,0.0,0.008237232289950576,0.008237232289950576,0.008237232289950576,0.0,0.004942339373970346
612,0.008223684210526315,0.003289473684210526,0.004934210526315789,0.001644736842105263,0.001644736842105263,0.001644736842105263,0.004934210526315789,0.009868421052631578,0.0,0.003289473684210526,0.004934210526315789,0.003289473684210526,0.008223684210526315,0.001644736842105263,0.003289473684210526,0.0,0.003289473684210526,0.006578947368421052,0.004934210526315789,0.003289473684210526,0.004934210526315789,0.0,0.008223684210526315,0.008223684210526315,0.008223684210526315,0.0,0.004934210526315789
613,0.008210180623973728,0.003284072249589491,0.0049261083743842365,0.0016420361247947454,0.0016420361247947454,0.0016420361247947454,0.0049261083743842365,0.009852216748768473,0.0,0.003284072249589491,0.0049261083743842365,0.003284072249589491,0.008210180623973728,0.0016420361247947454,0.003284072249589491,0.0,0.003284072249589491,0.006568144499178982,0.0049261083743842365,0.003284072249589491,0.0049261083743842365,0.0,0.008210180623973728,0.008210180623973728,0.008210180623973728,0.0,0.0049261083743842365
614,0.00819672131147541,0.003278688524590164,0.004918032786885246,0.001639344262295082,0.001639344262295082,0.001639344262295082,0.004918032786885246,0.009836065573770493,0.001639344262295082,0.003278688524590164,0.004918032786885246,0.003278688524590164,0.00819672131147541,0.001639344262295082,0.003278688524590164,0.0,0.003278688524590164,0.006557377049180328,0.004918032786885246,0.003278688524590164,0.004918032786885246,0.0,0.00819672131147541,0.00819672131147541,0.00819672131147541,0.0,0.004918032786885246
615,0.008183306055646482,0.0032733224222585926,0.004909983633387889,0.0016366612111292963,0.0016366612111292963,0.0016366612111292963,0.004909983633387889,0.009819967266775777,0.0016366612111292963,0.0032733224222585926,0.004909983633387889,0.0032733224222585926,0.008183306055646482,0.0016366612111292963,0.0032733224222585926,0.0,0.0032733224222585926,0.006546644844517185,0.004909983633387889,0.0032733224222585926,0.004909983633387889,0.0,0.008183306055646482,0.008183306055646482,0.008183306055646482,0.0,0.004909983633387889
616,0.008169934640522876,0.0032679738562091504,0.004901960784313725,0.0016339869281045752,0.0016339869281045752,0.0016339869281045752,0.004901960784313725,0.00980392156862745,0.0016339869281045752,0.0032679738562091504,0.004901960784313725,0.0032679738562091504,0.008169934640522876,0.0016339869281045752,0.0032679738562091504,0.0,0.0032679738562091504,0.006535947712418301,0.004901960784313725,0.0032679738562091504,0.004901960784313725,0.0,0.008169934640522876,0.008169934640522876,0.008169934640522876,0.0,0.004901960784313725
617,0.008156606851549755,0.0032626427406199023,0.004893964110929853,0.0016313213703099511,0.0016313213703099511,0.0016313213703099511,0.004893964110929853,0.009787928221859706,0.0016313213703099511,0.0032626427406199023,0.004893964110929853,0.0032626427406199023,0.008156606851549755,0.0016313213703099511,0.0032626427406199023,0.0,0.0032626427406199023,0.0065252854812398045,0.004893964110929853,0.0032626427406199023,0.004893964110929853,0.0,0.008156606851549755,0.008156606851549755,0.008156606851549755,0.0,0.004893964110929853
618,0.008143322475570033,0.003257328990228013,0.004885993485342019,0.0016286644951140066,0.0016286644951140066,0.0016286644951140066,0.004885993485342019,0.009771986970684038,0.0016286644951140066,0.003257328990228013,0.004885993485342019,0.004885993485342019,0.008143322475570033,0.0016286644951140066,0.003257328990228013,0.0,0.003257328990228013,0.006514657980456026,0.006514657980456026,0.003257328990228013,0.004885993485342019,0.0,0.009771986970684038,0.008143322475570033,0.008143322475570033,0.0,0.004885993485342019
619,0.008130081300813009,0.0032520325203252032,0.004878048780487805,0.0016260162601626016,0.0016260162601626016,0.0016260162601626016,0.004878048780487805,0.00975609756097561,0.0016260162601626016,0.0032520325203252032,0.004878048780487805,0.004878048780487805,0.008130081300813009,0.0016260162601626016,0.0032520325203252032,0.0,0.0032520325203252032,0.0065040650406504065,0.0065040650406504065,0.0032520325203252032,0.004878048780487805,0.0,0.00975609756097561,0.008130081300813009,0.008130081300813009,0.0,0.004878048780487805
620,0.008116883116883116,0.003246753246753247,0.00487012987012987,0.0016233766233766235,0.0016233766233766235,0.0016233766233766235,0.00487012987012987,0.00974025974025974,0.0016233766233766235,0.003246753246753247,0.00487012987012987,0.00487012987012987,0.008116883116883116,0.0016233766233766235,0.003246753246753247,0.0,0.003246753246753247,0.006493506493506494,0.006493506493506494,0.003246753246753247,0.00487012987012987,0.0,0.00974025974025974,0.008116883116883116,0.008116883116883116,0.0,0.00487012987012987
621,0.008103727714748784,0.0032414910858995136,0.004862236628849271,0.0016207455429497568,0.0016207455429497568,0.0016207455429497568,0.004862236628849271,0.009724473257698542,0.0016207455429497568,0.0032414910858995136,0.004862236628849271,0.004862236628849271,0.008103727714748784,0.0016207455429497568,0.0032414910858995136,0.0,0.0032414910858995136,0.006482982171799027,0.006482982171799027,0.0032414910858995136,0.004862236628849271,0.0,0.009724473257698542,0.008103727714748784,0.008103727714748784,0.0,0.004862236628849271
